molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL329140,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3cccc4ccccc34)C[C@@H]2c2ccccc2)CC1,4.0,active
CHEMBL329131,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,152.0,active
CHEMBL328297,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1,0.8,active
CHEMBL92803,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3)C[C@@H]2c2ccccc2)CC1,5.0,active
CHEMBL330528,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)C[S+]([O-])c2ccccc23)[C@@H](c2ccccc2)C1,26.0,active
CHEMBL94031,Clc1ccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)cc1,1000.0,active
CHEMBL414222,c1ccc(C2CCN(C[C@H]3CNC[C@@H]3c3ccccc3)CC2)cc1,980.0,active
CHEMBL328445,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(Cc3ccccc3)C[C@@H]2c2ccccc2)CC1,0.1,active
CHEMBL93949,O=C(c1cccc(Cl)c1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,94.0,active
CHEMBL91793,COc1cccc(C(=O)N2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)c1,140.0,active
CHEMBL96242,COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,17.0,active
CHEMBL92013,COC(=O)N(CC1CCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,22.0,active
CHEMBL322817,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Br)cc3)[C@@H](C)C2)CC1,6.0,active
CHEMBL120569,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@@H](C[C@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,3500.0,intermediate
CHEMBL118501,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CCC(=O)c2ccccc2)c2ccccc2)CC1,15000.0,inactive
CHEMBL120204,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](C[C@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,10400.0,inactive
CHEMBL121321,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,8600.0,intermediate
CHEMBL331754,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(CC)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,7200.0,intermediate
CHEMBL120584,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(CCS(=O)(=O)c2ccccc2)c2ccccc2)CC1,4400.0,intermediate
CHEMBL402701,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@@H](C[C@@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,8400.0,intermediate
CHEMBL120419,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(C)S(=O)(=O)CC)c2ccccc2)CC1,6000.0,intermediate
CHEMBL118196,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,6800.0,intermediate
CHEMBL331007,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CCS(=O)(=O)c2ccccc2)c2ccccc2)CC1,24000.0,inactive
CHEMBL332908,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(C)S(C)(=O)=O)c2ccccc2)CC1,6000.0,intermediate
CHEMBL332458,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(C)S(=O)(=O)C(C)C)c2ccccc2)CC1,15000.0,inactive
CHEMBL324284,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,3800.0,intermediate
CHEMBL118544,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(CC(C)(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,11000.0,inactive
CHEMBL120513,CCC(CC(CCN1CCC(N(CC)C(=O)OCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,88000.0,inactive
CHEMBL261935,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](C[C@@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,2300.0,intermediate
CHEMBL176392,Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,4.2,active
CHEMBL368183,Cn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,1.0,active
CHEMBL367837,CCCn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,0.6,active
CHEMBL172761,CCn1nc(-c2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,16.0,active
CHEMBL174283,O=C(O)Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,33.0,active
CHEMBL368265,CCn1ncc(Cc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,3.0,active
CHEMBL173609,CCc1cc(Cc2ccccc2)n(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,78.0,active
CHEMBL367863,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC(F)(F)F)CC2)[C@@H](c2ccccc2)C1,4.8,active
CHEMBL173262,CC(C)(c1ccccc1)c1c[nH]nc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,11.5,active
CHEMBL355749,CCn1ncc(C(C)(C)c2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,6.9,active
CHEMBL368517,CCOC(=O)Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,9.0,active
CHEMBL367421,CCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,4.6,active
CHEMBL369189,CCCn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,9.0,active
CHEMBL367446,N#Cc1ccc(-c2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4ccccc4)CC3)n[nH]2)cc1,7.5,active
CHEMBL172944,CCn1nc(-c2cccc3ccccc23)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,16.0,active
CHEMBL367787,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3n[nH]cc3CCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,1.2,active
CHEMBL172721,Cn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,23.0,active
CHEMBL367838,CCn1nc(CCc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,2.2,active
CHEMBL352981,CCn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,0.6,active
CHEMBL170543,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3n[nH]cc3C(F)(F)c3ccccc3)CC2)[C@@H](c2ccccc2)C1,2.1,active
CHEMBL353827,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1,4.8,active
CHEMBL173064,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nocc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1,1.2,active
CHEMBL413058,CCn1ncc(C(=O)c2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,23.0,active
CHEMBL102826,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,0.2,active
CHEMBL368757,CCn1nc(-c2ccc(CN)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,112.0,active
CHEMBL172659,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)n[nH]3)CC2)[C@@H](c2ccccc2)C1,2.2,active
CHEMBL435724,O=C(c1ccccc1)c1c[nH]nc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,41.0,active
CHEMBL367894,CCn1nc(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1Cc1ccccc1,76.0,active
CHEMBL366450,CCn1nc(-c2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,22.0,active
CHEMBL170717,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccc(Cl)cc4Cl)[nH]n3)CC2)[C@@H](c2cccc(F)c2)C1,9.0,active
CHEMBL366536,CCCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,3.0,active
CHEMBL172845,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3n[nH]cc3C3(c4ccccc4)CC3)CC2)[C@@H](c2ccccc2)C1,4.4,active
CHEMBL170987,CCn1cc(Cc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,20.0,active
CHEMBL366626,CCn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,2.3,active
CHEMBL435709,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3oncc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1,0.8,active
CHEMBL435526,COc1ccc(-c2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4cccc(F)c4)CC3)[nH]n2)cc1,12.0,active
CHEMBL433980,CCn1ncc(C2(c3ccccc3)CC2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,11.0,active
CHEMBL366439,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4cccc5ccccc45)[nH]n3)CC2)[C@@H](c2ccccc2)C1,7.5,active
CHEMBL174303,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccc(Cl)cc4)[nH]n3)CC2)[C@@H](c2cccc(F)c2)C1,4.0,active
CHEMBL171911,CCc1cc(CCc2ccccc2)nn1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,105.0,active
CHEMBL2112560,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,0.73,active
CHEMBL480503,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,0.29,active
CHEMBL2112553,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,0.76,active
CHEMBL511494,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ncc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,2.0,active
CHEMBL2112559,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,0.38,active
CHEMBL2112556,CCc1nc(Cc2ccccc2)oc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,0.89,active
CHEMBL480693,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,0.34,active
CHEMBL2112555,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,1.0,active
CHEMBL471765,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,7.0,active
CHEMBL2112554,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3csc(-c4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,1.1,active
CHEMBL520755,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,0.67,active
CHEMBL513564,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,0.51,active
CHEMBL470507,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nocc3-c3ccccc3)CC2)[C@@H](c2ccccc2)C1,27.0,active
CHEMBL471722,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nc(-c4ccccc4)c[nH]3)CC2)[C@@H](c2ccccc2)C1,23.0,active
CHEMBL326487,O=C(O)C(CC1CC1)N1CC(c2ccccc2)[C@@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)C1,0.23,active
CHEMBL2112557,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3[nH]c(Cc4ccccc4)nc3Cl)CC2)[C@@H](c2cccc(F)c2)C1,0.6,active
CHEMBL511154,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(-c4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,6.2,active
CHEMBL333619,O=C(O)C(CC1CCC1)N1CC(c2ccccc2)[C@@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)C1,0.23,active
CHEMBL471766,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,3.8,active
CHEMBL511806,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccccc4)no3)CC2)[C@@H](c2ccccc2)C1,18.1,active
CHEMBL481080,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3csc(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,1.3,active
CHEMBL480504,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,1.6,active
CHEMBL2112558,CCc1[nH]c(Cc2ccccc2)nc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,0.57,active
CHEMBL481274,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ncc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,1.5,active
CHEMBL2112552,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3[nH]c(Cc4ccccc4)nc3Cl)CC2)[C@@H](c2cccc(F)c2)C1,0.7,active
CHEMBL277930,CC[N+]1(C/C2=C/CCCCCC2)CCC(NC(=O)C2c3cc(Cl)ccc3Oc3ccc(Cl)cc32)CC1.[I-],1000.0,active
CHEMBL88976,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1,120.0,active
CHEMBL314077,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cn(C)cn1,340.0,active
CHEMBL91045,CCCCCCCCS(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1,1400.0,intermediate
CHEMBL314124,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)C(=O)Oc1ccccc1,780.0,active
CHEMBL328024,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2ccccc2c1,60.0,active
CHEMBL89167,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccnc1,100.0,active
CHEMBL89251,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1,230.0,active
CHEMBL330734,CCN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,160.0,active
CHEMBL327703,CN(Cc1ccccc1)C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1,1000.0,active
CHEMBL314551,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cnc2ccccc2c1,120.0,active
CHEMBL329146,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccsc1,4000.0,intermediate
CHEMBL313072,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,150.0,active
CHEMBL313071,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,60.0,active
CHEMBL314342,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)C(=O)Cc1ccccc1,640.0,active
CHEMBL89279,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccs1,60.0,active
CHEMBL88644,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C1CCCCC1,100.0,active
CHEMBL315293,CCN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,130.0,active
CHEMBL328025,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2ccccc12,360.0,active
CHEMBL315084,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc2cccnc12,90.0,active
CHEMBL314486,O=S(=O)(NC[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1,1600.0,intermediate
CHEMBL88319,O=C(OC[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1,4.0,active
CHEMBL86419,COc1ccc(S(=O)(=O)N(C)C[C@@H](CCN2CCC3(CC2)C[S+]([O-])c2ccccc23)c2ccc(Cl)c(Cl)c2)cc1,40.0,active
CHEMBL330570,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,40.0,active
CHEMBL421356,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,100.0,active
CHEMBL87167,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)C1CCCC1,100.0,active
CHEMBL88261,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,80.0,active
CHEMBL90272,CN(C)S(=O)(=O)N(C)C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1,340.0,active
CHEMBL88159,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)Cc1ccccc1,590.0,active
CHEMBL88344,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccc(Cl)c1,70.0,active
CHEMBL89221,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(C)(=O)=O,850.0,active
CHEMBL90385,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc2[nH]ccc2c1,70.0,active
CHEMBL420057,CN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,1000.0,active
CHEMBL421168,CCN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,10000.0,inactive
CHEMBL315707,[O-][S+]1CC2(CCN(CC[C@H](COCc3ccccc3)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21,4.0,active
CHEMBL90620,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(Cl)cc1,40.0,active
CHEMBL305026,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,440.0,active
CHEMBL70124,Cc1ccccc1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Cc4ccc5c(c4)OCO5)cc3)[C@@H](C)C2)CC1,90.0,active
CHEMBL33335,O=S1(=O)CC2(CCN(C[C@@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H]3c3ccccc3)CC2)c2ccccc21,10000.0,inactive
CHEMBL431111,O=S1(=O)CC2(CCN(C[C@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H]3c3ccccc3)CC2)c2ccccc21,170.0,active
CHEMBL408438,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccccc1)S(=O)(=O)c1ccccc1,68.0,active
CHEMBL284487,O=S(=O)(c1ccccc1)N1C[C@@H](CN2CCC3(CC2)CSc2ccccc23)[C@@H](c2ccccc2)C1,10000.0,inactive
CHEMBL287515,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)CSc2ccccc23)[C@@H](c2ccccc2)C1,10000.0,inactive
CHEMBL284380,O=S(=O)(c1ccccc1)N1C[C@@H](CN2CCC3(CC2)C[S+]([O-])c2ccccc23)[C@@H](c2ccccc2)C1,3500.0,intermediate
CHEMBL33330,O=S1(=O)CC2(CCN(C[C@@H]3CN(S(=O)(=O)c4ccccc4)C[C@H]3c3ccccc3)CC2)c2ccccc21,10000.0,inactive
CHEMBL103813,OC[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,1.0,active
CHEMBL319689,O=C(O)c1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,10.0,active
CHEMBL320149,O=C(O)CCc1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,2.0,active
CHEMBL102674,O=C(O)CN1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,6.0,active
CHEMBL99909,O=C(O)[C@@H](C1CCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,0.2,active
CHEMBL322422,Cn1nnnc1-c1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,0.2,active
CHEMBL103790,C[n+]1n[nH]c(-c2ccc(CCCC3(O)CCN(C[C@H]4CN(CC5CCCCC5)C[C@@H]4c4ccccc4)CC3)cc2)n1,0.4,active
CHEMBL319593,OC1(CCCc2ccc(-c3nnn[nH]3)cc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,0.2,active
CHEMBL100336,O=C(O)Cc1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,5.0,active
CHEMBL100958,COC(=O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,4.0,active
CHEMBL317710,OC1(CCCc2ccccc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,0.3,active
CHEMBL101961,O=C(O)[C@@H](c1ccccc1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,0.8,active
CHEMBL318210,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,2.0,active
CHEMBL323370,OC1(CCCc2ccccn2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,7.0,active
CHEMBL322603,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,0.5,active
